Part Number,Package,Package,Core,Operating Frequency (MHz) (Processor speed),FLASH Size (Prog),Data0E2PROM0(B),Internal RAM Size,Timers (16 bit) typ,Timers (32 bit) typ,Other timer functions,A/D Converters (12-bit channels) default,A/D Converters (16-bit channels) default,D/A Converters  (12 bit),Comparator,I/Os (High Current),Display controller ,Integrated op-amps,I2C,SPI,I2S,CAN ,USB Type,USART ,UART,Additional Serial Interfaces,Parallel Interfaces ,Crypto-HASH ,TRNG,Supply Voltage (V) min,Supply Voltage (V) max,Supply Current (µA) (Lowest power mode) typ,Supply Current (µA) (Run mode (per Mhz)) typ,Operating Temperature (°C) min,Operating Temperature (°C) max,,,,,,,,,,,,,,,
STM32F070F6,Active,Active,ARM Cortex-M0,48,32,0,6,5,-0,24-bit downcounter,2xWDG,RTC,9,-0,-0,-0,15,-0,-0,1,1,-0,-0,USB Device,2,-0,-0,-0,-0,-0,2.4,3.6,1.7,264,-40,85,,,,,,,,,,,,,
STM32F070RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,-0,24-bit downcounter,2xWDG,RTC,16,-0,-0,-0,51,-0,-0,2,2,-0,-0,USB Device,4,-0,-0,-0,-0,-0,2.4,3.6,1.8,273,-40,85,,,,,,,,,,,,,
STM32F071C8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F071CB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F071RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F100RE,Active,Active,ARM Cortex-M3,24,512,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,51,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,40,105,,,,,,,,,,,,,
STM32F301K6,Active,Active,ARM Cortex-M4,72,32,0,16,5,1,2xWDG,RTC,SysTick,8,-0,1,2,24,-0,1,3,2,2,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.4,349,-40,105,85,,,,,,,,,,,,
STM32F301K8,Active,Active,ARM Cortex-M4,72,64,0,16,5,1,2xWDG,RTC,SysTick,8,-0,1,2,24,-0,1,3,2,2,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.4,353,-40,105,85,,,,,,,,,,,,
STM32F302RC,Active,Active,ARM Cortex-M4,72,256,0,40,7,1,2 x WDG,RTC,SysTick,16,-0,1,4,52,-0,2,2,3,2,1,USB Device,3,2,-0,-0,-0,-0,2,3.6,1.5,392,-40,105,85,,,,,,,,,,,,
STM32F302RD,Active,Active,ARM Cortex-M4,72,384,0,64,7,1,2xWDG,RTC,SysTick,16,-0,1,4,51,-0,2,3,4,2,1,USB Device,3,2,-0,-0,-0,-0,2,3.6,1.5,392,-40,105,85,,,,,,,,,,,,
STM32F303C8,Active,Active,ARM Cortex-M4,72,64,0,16,7,1,2xWDG,RTC,SysTick,15,-0,3,3,37,-0,1,1,1,-0,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.4,353,-40,85,,,,,,,,,,,,,
STM32F334C8,Active,Active,ARM Cortex-M4,72,64,0,16,7,1,2xWDG,IR Timer,RTC,SysTick,hr timer (10x217ps),15,-0,3,3,37,-0,1,1,1,-0,1,-0,3,-0,-0,-0,-0,-0,2,3.6,1,420,-40,105,85,,,,,,,,,,
STM32F378VC,Active,Active,ARM Cortex-M4,72,256,0,32,12,2,2xWDG,RTC,SysTick,16,21,3,2,84,-0,-0,2,3,3,1,-0,3,-0,-0,-0,-0,-0,1.65,1.95,5.9,430,-40,85,,,,,,,,,,,,,
STM32F071V8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F071VB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,-0,-0,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F072C8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F072CB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F072R8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F072RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F072V8,Active,Active,ARM Cortex-M0,48,64,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F072VB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,260,-40,85,,,,,,,,,,,,,
STM32F078CB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,36,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,260,-40,85,,,,,,,,,,,,,
STM32F078RB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,50,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,260,-40,105,85,,,,,,,,,,,,
STM32F078VB,Active,Active,ARM Cortex-M0,48,128,0,16,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,86,-0,-0,2,2,2,1,USB Device,4,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,260,-40,85,,,,,,,,,,,,,
STM32F091CB,Active,Active,ARM Cortex-M0,48,128,0,32,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,38,-0,-0,2,2,2,1,-0,6,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,-85,105,85,,,,,,,,,,,
STM32F091CC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,IR Timer,RTC,10,-0,2,2,38,-0,-0,2,2,2,1,-0,6,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,
STM32F091RB,Active,Active,ARM Cortex-M0,48,128,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,52,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,85,,,,,,,,,,,,,
STM32F091RC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,52,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F091VB,Active,Active,ARM Cortex-M0,48,128,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,88,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F091VC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,88,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,2,3.6,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F098CC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,10,-0,2,2,37,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,306,-40,105,85,,,,,,,,,,,,
STM32F098RC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,51,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,306,-40,85,,,,,,,,,,,,,
STM32F098VC,Active,Active,ARM Cortex-M0,48,256,0,32,8,1,24-bit downcounter,2xWDG,RTC,16,-0,2,2,87,-0,-0,2,2,2,1,-0,8,-0,HDMI CEC,-0,-0,-0,1.65,1.95,1.8,306,-40,85,,,,,,,,,,,,,
STM32F100C4,Active,Active,ARM Cortex-M3,24,16,0,4,6,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,-0,37,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100C6,Active,Active,ARM Cortex-M3,24,32,0,4,6,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,0,37,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100C8,Active,Active,ARM Cortex-M3,24,64,0,8,7,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,0,37,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100CB,Active,Active,ARM Cortex-M3,24,128,0,8,7,-0,2 x WDG,24-bit down counter,RTC,10,-0,2,0,37,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100R4,Active,Active,ARM Cortex-M3,24,16,0,4,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,85,,,,,,,,,,,,,
STM32F100R6,Active,Active,ARM Cortex-M3,24,32,0,4,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,1,1,-0,-0,-0,2,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,85,,,,,,,,,,,,,
STM32F100R8,Active,Active,ARM Cortex-M3,24,64,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100RB,Active,Active,ARM Cortex-M3,24,128,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,85,,,,,,,,,,,,,
STM32F100RC,Active,Active,ARM Cortex-M3,24,256,0,24,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,51,-0,-0,2,3,-0,-0,-0,3,2,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100RD,Active,Active,ARM Cortex-M3,24,384,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,51,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100V8,Active,Active,ARM Cortex-M3,24,64,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100VB,Active,Active,ARM Cortex-M3,24,128,0,8,7,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,2,-0,-0,-0,3,-0,HDMI CEC,-0,-0,-0,2,3.6,1.7,358,-40,105,85,,,,,,,,,,,,
STM32F100VC,Active,Active,ARM Cortex-M3,24,256,0,24,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,80,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100VD,Active,Active,ARM Cortex-M3,24,384,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,80,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,105,85,,,,,,,,,,,,
STM32F100VE,Active,Active,ARM Cortex-M3,24,512,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,80,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,105,85,,,,,,,,,,,,
STM32F100ZC,Active,Active,ARM Cortex-M3,24,256,0,24,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,112,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100ZD,Active,Active,ARM Cortex-M3,24,384,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,112,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,85,,,,,,,,,,,,,
STM32F100ZE,Active,Active,ARM Cortex-M3,24,512,0,32,11,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,-0,112,-0,-0,2,3,-0,-0,-0,5,-0,HDMI CEC,-0,-0,-0,2,3.6,2.2,396,-40,105,85,,,,,,,,,,,,
STM32F101C4,Active,Active,ARM Cortex-M3,36,16,0,4,2,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101C6,Active,Active,ARM Cortex-M3,36,32,0,6,2,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101C8,Active,Active,ARM Cortex-M3,36,64,0,10,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,2,2,-0,-0,-0,3,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101CB,Active,Active,ARM Cortex-M3,36,128,0,16,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,2,2,-0,-0,-0,3,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101R4,Active,Active,ARM Cortex-M3,36,16,0,4,2,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101R6,Active,Active,ARM Cortex-M3,36,32,0,6,2,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101R8,Active,Active,ARM Cortex-M3,36,64,0,10,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,2,2,-0,-0,-0,3,-0,-0,-0,-0,-0,2,3.6,1.7,391,-40,85,,,,,,,,,,,,,
STM32F101RB,Active,Active,ARM Cortex-M3,36,128,0,16,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,2,2,-0,-0,-0,3,-0,-0,-0,-0,-0,2,3.6,1.7,391,-40,85,,,,,,,,,,,,,
STM32F101RC,Active,Active,ARM Cortex-M3,36,256,0,32,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101RD,Active,Active,ARM Cortex-M3,36,384,0,48,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101RE,Active,Active,ARM Cortex-M3,36,512,0,48,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101RF,Active,Active,ARM Cortex-M3,36,768,0,80,12,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101RG,Active,Active,ARM Cortex-M3,36,1024,0,80,12,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101T4,Active,Active,ARM Cortex-M3,36,16,0,4,2,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,26,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101T6,Active,Active,ARM Cortex-M3,36,32,0,6,2,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,26,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,363,-40,85,,,,,,,,,,,,,
STM32F101T8,Active,Active,ARM Cortex-M3,36,64,0,10,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,26,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,391,-40,85,,,,,,,,,,,,,
STM32F101TB,Active,Active,ARM Cortex-M3,36,128,0,16,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,26,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,2,3.6,1.7,391,-40,85,,,,,,,,,,,,,
STM32F101V8,Active,Active,ARM Cortex-M3,36,64,0,10,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,80,-0,-0,2,2,-0,-0,-0,3,-0,-0,-0,-0,-0,2,3.6,1.7,391,-40,85,,,,,,,,,,,,,
STM32F101VB,Active,Active,ARM Cortex-M3,36,128,0,16,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,80,-0,-0,2,2,-0,-0,-0,3,-0,-0,-0,-0,-0,2,3.6,1.7,391,-40,85,,,,,,,,,,,,,
STM32F101VC,Active,Active,ARM Cortex-M3,36,256,0,32,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101VD,Active,Active,ARM Cortex-M3,36,384,0,48,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101VE,Active,Active,ARM Cortex-M3,36,512,0,48,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101VF,Active,Active,ARM Cortex-M3,36,768,0,80,12,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101VG,Active,Active,ARM Cortex-M3,36,1024,0,80,12,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,80,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101ZC,Active,Active,ARM Cortex-M3,36,256,0,32,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,112,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101ZD,Active,Active,ARM Cortex-M3,36,384,0,48,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,112,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101ZE,Active,Active,ARM Cortex-M3,36,512,0,48,6,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,112,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101ZF,Active,Active,ARM Cortex-M3,36,768,0,80,12,-0,24-bit downcounter,2xWDG,SysTick,16,-0,2,0,112,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F101ZG,Active,Active,ARM Cortex-M3,36,1024,0,80,12,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,112,-0,-0,2,3,-0,-0,-0,3,2,-0,-0,-0,-0,2,3.6,1.9,433,-40,85,,,,,,,,,,,,,
STM32F102C4,Active,Active,ARM Cortex-M3,48,16,0,4,2,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,1,1,-0,-0,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,348,-40,85,,,,,,,,,,,,,
STM32F102C6,Active,Active,ARM Cortex-M3,48,32,0,6,2,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,-0,36,-0,-0,1,1,-0,-0,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,348,-40,85,,,,,,,,,,,,,
STM32F102C8,Active,Active,ARM Cortex-M3,48,64,0,10,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,85,,,,,,,,,,,,,
STM32F102CB,Active,Active,ARM Cortex-M3,48,128,0,16,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,85,,,,,,,,,,,,,
STM32F102R4,Active,Active,ARM Cortex-M3,48,16,0,4,2,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,1,1,-0,-0,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,348,-40,85,,,,,,,,,,,,,
STM32F102R6,Active,Active,ARM Cortex-M3,48,32,0,6,2,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,1,1,-0,-0,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,348,-40,85,,,,,,,,,,,,,
STM32F102R8,Active,Active,ARM Cortex-M3,48,64,0,10,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,85,,,,,,,,,,,,,
STM32F102RB,Active,Active,ARM Cortex-M3,48,128,0,16,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,85,,,,,,,,,,,,,
STM32F103C4,Active,Active,ARM Cortex-M3,72,16,0,6,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,1,1,-0,1,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,337,-40,105,85,,,,,,,,,,,,
STM32F103C6,Active,Active,ARM Cortex-M3,72,32,0,10,3,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,1,1,-0,1,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,337,-40,105,85,,,,,,,,,,,,
STM32F103C8,Active,Active,ARM Cortex-M3,72,64,0,20,4,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,2,2,-0,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,105,85,,,,,,,,,,,,
STM32F103CB,Active,Active,ARM Cortex-M3,72,128,0,20,4,-0,2 x WDG,24-bit down counter,RTC,10,-0,-0,0,36,-0,-0,2,2,-0,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,105,85,,,,,,,,,,,,
STM32F103R4,Active,Active,ARM Cortex-M3,72,16,0,6,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,1,1,-0,1,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,337,-40,105,85,,,,,,,,,,,,
STM32F103R6,Active,Active,ARM Cortex-M3,72,32,0,10,3,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,1,1,-0,1,USB Device,2,-0,-0,-0,-0,-0,2,3.6,1.55,337,-40,105,85,,,,,,,,,,,,
STM32F103R8,Active,Active,ARM Cortex-M3,72,64,0,20,4,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,2,2,-0,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,105,85,,,,,,,,,,,,
STM32F103RB,Active,Active,ARM Cortex-M3,72,128,0,20,4,-0,2 x WDG,24-bit down counter,RTC,16,-0,-0,0,51,-0,-0,2,2,-0,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.7,373,-40,85,,,,,,,,,,,,,
STM32F103RC,Active,Active,ARM Cortex-M3,72,256,0,64,8,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,2,1,USB Device,3,2,-0,SDIO,-0,-0,2,3.6,1.9,421,-40,105,85,,,,,,,,,,,,
STM32F103RD,Active,Active,ARM Cortex-M3,72,384,0,64,8,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,2,1,USB Device,3,2,-0,SDIO,-0,-0,2,3.6,1.9,421,-40,85,,,,,,,,,,,,,
STM32F103RE,Active,Active,ARM Cortex-M3,72,512,0,64,8,-0,2 x WDG,24-bit down counter,RTC,16,-0,2,0,51,-0,-0,2,3,2,1,USB Device,3,2,-0,SDIO,-0,-0,2,3.6,1.9,421,-40,105,85,,,,,,,,,,,,
